"city","state_id","lat","lng","population"
"Reynolds","IN","40.7492","-86.8743","517"
"Melody Hill","IN","38.0240","-87.5120",""
"Colfax","IN","40.1944","-86.6673","679"
"Michigantown","IN","40.3279","-86.3915","450"
"Saint Bernice","IN","39.7119","-87.5200",""
"Losantville","IN","40.0236","-85.1835","229"
"Fowlerton","IN","40.4095","-85.5728","250"
"Howe","IN","41.7228","-85.4255",""
"Southport","IN","39.6600","-86.1171","1750"
"Clarksville","IN","38.3225","-85.7674","21920"
"Bass Lake","IN","41.2304","-86.5845",""
"Morristown","IN","39.6738","-85.7045","1340"
"Spurgeon","IN","38.2554","-87.2588","201"
"Kent","IN","38.7369","-85.5387",""
"Ogden Dunes","IN","41.6229","-87.1932","1106"
"Frankton","IN","40.2212","-85.7720","1820"
"Roll","IN","40.5523","-85.3903",""
"Parkers Settlement","IN","38.0440","-87.7146",""
"Tell City","IN","37.9528","-86.7596","9677.0"
"Brooksburg","IN","38.7350","-85.2445","81"
"Koleen","IN","38.9714","-86.8289",""
"Perrysville","IN","40.0532","-87.4360","434"
"Walton","IN","40.6623","-86.2444","1023"
"Lewisville","IN","39.8068","-85.3532","357"
"North Salem","IN","39.8596","-86.6445","529"
"Newtown","IN","40.2044","-87.1482","247"
"Fishers","IN","39.9590","-85.9680","90127"
"Kingsford Heights","IN","41.4786","-86.6927","1409"
"Liberty Park","IN","41.4325","-87.3686",""
"Morgantown","IN","39.3729","-86.2585","986"
"Waynetown","IN","40.0879","-87.0662","947"
"Bedford","IN","38.8602","-86.4895","14896.0"
"Patriot","IN","38.8366","-84.8293","208"
"Zionsville","IN","39.9990","-86.2921","26784"
"Hollandsburg","IN","39.7603","-87.0722",""
"Dublin","IN","39.8127","-85.2055","761"
"Lexington","IN","38.6523","-85.6252",""
"Eaton","IN","40.3220","-85.3590","1737"
"Noblesville","IN","40.0354","-86.0056","60183"
"New Albany","IN","38.3078","-85.8242","36670"
"Point Isabel","IN","40.4207","-85.8218",""
"Country Squire Lakes","IN","39.0380","-85.6849",""
"Sullivan","IN","39.0973","-87.4074","4384.0"
"Fredericksburg","IN","38.4352","-86.1969",""
"Little York","IN","38.6993","-85.9045","188"
"Crumstown","IN","41.6242","-86.4081",""
"Bright","IN","39.2254","-84.8613",""
"Livonia","IN","38.5549","-86.2778","126"
"Camden","IN","40.6099","-86.5390","604"
"Darlington","IN","40.1073","-86.7765","842"
"Huron","IN","38.7223","-86.6706",""
"Shelbyville","IN","39.5319","-85.7753","20639.0"
"Clifford","IN","39.2827","-85.8691","235"
"Rochester","IN","41.0591","-86.1960","7077.0"
"Letts","IN","39.2351","-85.5650",""
"Yorktown","IN","40.1830","-85.5123","11210"
"Crawfordsville","IN","40.0433","-86.8966","18109.0"
"Shoals","IN","38.6668","-86.7939","779"
"Newville","IN","41.3487","-84.8450",""
"Collegeville","IN","40.9059","-87.1612",""
"Hudson Lake","IN","41.7174","-86.5476",""
"Anderson","IN","40.0875","-85.6921","86565.0"
"Foster","IN","40.1467","-87.4714",""
"Gifford","IN","41.0709","-87.0525",""
"Shelburn","IN","39.1790","-87.3971","1216"
"Butler","IN","41.4274","-84.8721","2670.0"
"Winslow","IN","38.3827","-87.2129","840"
"Evansville","IN","37.9882","-87.5339","233353.0"
"Linden","IN","40.1890","-86.9028","753"
"Cloverdale","IN","39.5211","-86.7995","2088"
"Taylorsville","IN","39.2964","-85.9503",""
"Aurora","IN","39.0653","-84.9050","3689"
"Loogootee","IN","38.6759","-86.9143","2926.0"
"Cambria","IN","40.3659","-86.5592",""
"Kingsbury","IN","41.5303","-86.6974","243"
"Saint John","IN","41.4431","-87.4690","16800"
"Central","IN","38.0998","-86.1586",""
"Clay City","IN","39.2769","-87.1126","835"
"Cadiz","IN","39.9511","-85.4870","143"
"Spencerville","IN","41.2831","-84.9219",""
"Sharpsville","IN","40.3795","-86.0868","575"
"Nappanee","IN","41.4452","-85.9962","7074.0"
"Judson","IN","39.8131","-87.1345",""
"Dana","IN","39.8072","-87.4945","578"
"Sellersburg","IN","38.4029","-85.7705","8765"
"Dune Acres","IN","41.6447","-87.0964","185"
"Bridgeton","IN","39.6450","-87.1775",""
"Metz","IN","41.6162","-84.8394",""
"Gentryville","IN","38.1091","-87.0316","268"
"Knightstown","IN","39.7960","-85.5312","2828.0"
"Speedway","IN","39.7937","-86.2479","12102"
"Manilla","IN","39.5727","-85.6220",""
"Iona","IN","38.5487","-87.4717",""
"Grabill","IN","41.2099","-84.9680","1106"
"Logansport","IN","40.7502","-86.3559","20838.0"
"Burns Harbor","IN","41.6197","-87.1256","1643"
"Hymera","IN","39.1859","-87.2989","768"
"Aberdeen","IN","41.4418","-87.1166",""
"Inglefield","IN","38.1081","-87.5589",""
"Pleasant View","IN","39.6634","-85.9416",""
"Carlisle","IN","38.9608","-87.4015","671"
"Sunman","IN","39.2373","-85.0931","1044"
"Toad Hop","IN","39.4570","-87.4640",""
"Princeton","IN","38.3552","-87.5785","8632.0"
"Crothersville","IN","38.7946","-85.8397","1585"
"Homecroft","IN","39.6696","-86.1312","745"
"Rockdale","IN","39.3170","-84.8469",""
"Fairbanks","IN","39.2195","-87.5222",""
"Haubstadt","IN","38.2038","-87.5753","1685"
"Ligonier","IN","41.4650","-85.5945","4803.0"
"Hazleton","IN","38.4893","-87.5406","254"
"Granger","IN","41.7372","-86.1352",""
"Kasson","IN","38.0170","-87.6361",""
"New Carlisle","IN","41.7018","-86.4917","3670.0"
"Riley","IN","39.3897","-87.3002","218"
"Stilesville","IN","39.6373","-86.6343","330"
"Winona Lake","IN","41.2167","-85.8106","5166"
"Macy","IN","40.9582","-86.1296","206"
"Sardinia","IN","39.1539","-85.6311",""
"Brooklyn","IN","39.5435","-86.3675","1607"
"Fulton","IN","40.9462","-86.2643","324"
"Portage","IN","41.5866","-87.1792","36505"
"Enos Corner","IN","38.2892","-87.2611",""
"Remington","IN","40.7653","-87.1524","1185"
"Flora","IN","40.5452","-86.5242","1988"
"Adams","IN","39.3825","-85.5600",""
"Montezuma","IN","39.7911","-87.3694","992"
"Saint Paul","IN","39.4280","-85.6288","1050"
"Clermont","IN","39.8167","-86.3207","1409"
"Farmersburg","IN","39.2526","-87.3807","1088"
"Bethany","IN","39.5337","-86.3778","81"
"Delong","IN","41.1384","-86.4164",""
"Lovett","IN","38.9114","-85.6330",""
"Straughn","IN","39.8083","-85.2907","217"
"Goodland","IN","40.7637","-87.2952","1004"
"Darmstadt","IN","38.0938","-87.5793","1466"
"Fillmore","IN","39.6697","-86.7532","526"
"Deputy","IN","38.7952","-85.6528",""
"Marshall","IN","39.8475","-87.1868","319"
"Greentown","IN","40.4765","-85.9624","3166.0"
"Saint Peter","IN","39.3217","-85.0316",""
"Canaan","IN","38.8661","-85.2995",""
"Paris Crossing","IN","38.8295","-85.6480",""
"Westville","IN","41.5381","-86.9054","5650.0"
"Salem","IN","38.6048","-86.0977","6396.0"
"Saint Joseph","IN","38.4001","-85.8083",""
"Waldron","IN","39.4535","-85.6632",""
"Young America","IN","40.5686","-86.3467",""
"Rockfield","IN","40.6411","-86.5739",""
"Laurel","IN","39.5020","-85.1880","500"
"Eminence","IN","39.5214","-86.6414",""
"Leesburg","IN","41.3307","-85.8489","560"
"Somerville","IN","38.2783","-87.3774","288"
"Palmyra","IN","38.4081","-86.1086","941"
"Ulen","IN","40.0662","-86.4652","125"
"Grass Creek","IN","40.9475","-86.4044",""
"Graysville","IN","39.1175","-87.5561",""
"Cannelburg","IN","38.6679","-86.9974","156"
"Springport","IN","40.0472","-85.3925","142"
"Cumberland","IN","39.7852","-85.9498","5599"
"Hartford City","IN","40.4536","-85.3735","5862.0"
"Earl Park","IN","40.6855","-87.4199","331"
"Celestine","IN","38.3848","-86.7792",""
"Clarksburg","IN","39.4353","-85.3472",""
"North Judson","IN","41.2161","-86.7769","1739"
"Sparksville","IN","38.7778","-86.2372",""
"Mount Carmel","IN","39.4076","-84.8756","84"
"Roann","IN","40.9112","-85.9245","465"
"Chandler","IN","38.0368","-87.3747","3396"
"Hope","IN","39.2993","-85.7660","2158"
"Georgetown","IN","38.2958","-85.9628","3222"
"Grandview","IN","37.9369","-86.9842","723"
"Mount Auburn","IN","39.8123","-85.1905","106"
"Mishawaka","IN","41.6733","-86.1667","48679"
"Staunton","IN","39.4864","-87.1888","513"
"Wolflake","IN","41.3350","-85.4958",""
"Culver","IN","41.2157","-86.4234","1412"
"Nashville","IN","39.2081","-86.2383","1067"
"Van Buren","IN","40.6157","-85.5039","822"
"New Lisbon","IN","39.8634","-85.2630",""
"Berne","IN","40.6567","-84.9555","5631.0"
"Wolcottville","IN","41.5256","-85.3667","1015"
"Selvin","IN","38.2042","-87.1061",""
"Country Club Heights","IN","40.1242","-85.6877","78"
"Grovertown","IN","41.3750","-86.5047",""
"Pottawattamie Park","IN","41.7234","-86.8672","231"
"Oxford","IN","40.5222","-87.2484","1137"
"Otwell","IN","38.4566","-87.0959",""
"Otisco","IN","38.5423","-85.6672",""
"Tipton","IN","40.2818","-86.0424","6555.0"
"Owensville","IN","38.2716","-87.6921","1278"
"Decker","IN","38.5184","-87.5240","245"
"Coe","IN","38.3064","-87.2581",""
"Bristol","IN","41.7180","-85.8234","1672"
"Glendale","IN","38.5681","-87.0772",""
"Kirklin","IN","40.1933","-86.3590","784"
"Mitchell","IN","38.7364","-86.4746","4090.0"
"Landess","IN","40.6126","-85.5592",""
"La Paz","IN","41.4560","-86.3083","551"
"Idaville","IN","40.7588","-86.6505",""
"Lakes of the Four Seasons","IN","41.4074","-87.2203",""
"Mount Etna","IN","40.7405","-85.5612","103"
"Whiting","IN","41.6731","-87.4843","4831"
"Burns City","IN","38.8203","-86.8926",""
"Poneto","IN","40.6568","-85.2225","167"
"Kennard","IN","39.9055","-85.5222","460"
"New Trenton","IN","39.3088","-84.8968",""
"Indian Heights","IN","40.4273","-86.1255",""
"Heltonville","IN","38.9278","-86.3755",""
"Portland","IN","40.4377","-84.9835","5946.0"
"Swayzee","IN","40.5066","-85.8244","936"
"Vincennes","IN","38.6759","-87.5102","20726.0"
"Rexville","IN","38.9526","-85.3366",""
"Roanoke","IN","40.9639","-85.3760","1691"
"Albany","IN","40.3061","-85.2324","2107"
"Griffin","IN","38.2039","-87.9149","166"
"Converse","IN","40.5770","-85.8779","1229"
"Tecumseh","IN","39.5658","-87.4327",""
"Fountain City","IN","39.9549","-84.9192","772"
"Bremen","IN","41.4480","-86.1507","4625.0"
"North Vernon","IN","39.0151","-85.6287","11575.0"
"Hayden","IN","38.9714","-85.7390",""
"Rocky Ripple","IN","39.8484","-86.1731","629"
"Depauw","IN","38.3351","-86.2175",""
"Rising Sun","IN","38.9533","-84.8543","2195"
"Bloomington","IN","39.1637","-86.5257","114140.0"
"Bourbon","IN","41.2977","-86.1175","1777"
"Mier","IN","40.5748","-85.8233",""
"Fontanet","IN","39.5713","-87.2434",""
"Porter","IN","41.6257","-87.0801","4846"
"Quincy","IN","39.4537","-86.7125",""
"Rossville","IN","40.4199","-86.5955","1628"
"Milford","IN","41.4142","-85.8446","1565"
"Sidney","IN","41.1049","-85.7425","83"
"Amity","IN","39.4262","-86.0011",""
"Pendleton","IN","40.0057","-85.7650","4263"
"Trafalgar","IN","39.4132","-86.1497","1182"
"Oaktown","IN","38.8717","-87.4412","597"
"Crane","IN","38.8945","-86.9012","182"
"Greenwood","IN","39.6019","-86.1073","56545"
"Yeddo","IN","40.0114","-87.2600",""
"Saratoga","IN","40.2368","-84.9159","246"
"Alamo","IN","39.9835","-87.0554","65"
"La Crosse","IN","41.3177","-86.8898","531"
"Alexandria","IN","40.2583","-85.6760","5024"
"Lawrenceburg","IN","39.0989","-84.8713","12787.0"
"Washington","IN","38.6592","-87.1721","13090.0"
"Saint Joe","IN","41.3149","-84.9029","464"
"Dubois","IN","38.4458","-86.7978",""
"Shorewood Forest","IN","41.4598","-87.1497",""
"Bloomfield","IN","39.0262","-86.9373","2434.0"
"Long Beach","IN","41.7432","-86.8526","1161"
"Troy","IN","37.9960","-86.8005","364"
"Lake Dalecarlia","IN","41.3370","-87.4036",""
"Jasper","IN","38.3936","-86.9405","16245.0"
"Lagrange","IN","41.6489","-85.4178","3242.0"
"Howesville","IN","39.1770","-87.1470",""
"Warren","IN","40.6878","-85.4249","1210"
"Vevay","IN","38.7428","-85.0781","1681"
"Colburn","IN","40.5187","-86.7123",""
"Newburgh","IN","37.9492","-87.4051","3283"
"Garrett","IN","41.3532","-85.1236","6360"
"Andersonville","IN","39.4975","-85.2889",""
"Greensburg","IN","39.3515","-85.5024","11928.0"
"New Point","IN","39.3097","-85.3275","340"
"Fairland","IN","39.5849","-85.8627","584"
"Muncie","IN","40.1989","-85.3950","89186.0"
"Merrillville","IN","41.4728","-87.3197","34994"
"Economy","IN","39.9774","-85.0871","179"
"Edinburgh","IN","39.3509","-85.9628","4577"
"Beech Grove","IN","39.7153","-86.0870","14740"
"Saltillo","IN","38.6662","-86.2975","90"
"Lee","IN","40.8964","-86.9681",""
"Roseland","IN","41.7177","-86.2506","628"
"Roselawn","IN","41.1535","-87.2881",""
"Gosport","IN","39.3507","-86.6655","802"
"Guilford","IN","39.1681","-84.9119",""
"Blocher","IN","38.7181","-85.6566",""
"Dugger","IN","39.0704","-87.2590","891"
"Monroeville","IN","40.9733","-84.8682","1297"
"Heritage Lake","IN","39.7288","-86.7123",""
"Westpoint","IN","40.3412","-87.0432",""
"Bryant","IN","40.5358","-84.9633","257"
"Cornettsville","IN","38.7567","-87.1100",""
"Campbellsburg","IN","38.6514","-86.2613","574"
"Dale","IN","38.1733","-86.9849","1532"
"Arcadia","IN","40.1742","-86.0211","1653"
"San Pierre","IN","41.1989","-86.8923",""
"Mooresville","IN","39.6038","-86.3677","9660"
"Leavenworth","IN","38.1994","-86.3453","232"
"South Whitley","IN","41.0838","-85.6278","1740"
"Tennyson","IN","38.0816","-87.1187","296"
"Mentone","IN","41.1740","-86.0382","979"
"Princes Lakes","IN","39.3516","-86.1100","1347"
"Monrovia","IN","39.5842","-86.4791","1441"
"Indianapolis","IN","39.7771","-86.1458","1550488.0"
"Mackey","IN","38.2505","-87.3912","105"
"Michigan City","IN","41.7098","-86.8705","65356.0"
"Santa Claus","IN","38.1168","-86.9292","2463"
"Wadesville","IN","38.1025","-87.7861",""
"Blanford","IN","39.6670","-87.5203",""
"Madison","IN","38.7580","-85.3970","18298.0"
"Rushville","IN","39.6154","-85.4464","6444.0"
"Gaston","IN","40.3138","-85.5009","863"
"Butlerville","IN","39.0326","-85.5131",""
"Plymouth","IN","41.3482","-86.3188","12392.0"
"Spring Lake","IN","39.7767","-85.8536","218"
"Brookville","IN","39.4232","-85.0114","2546"
"Cedar Lake","IN","41.3693","-87.4380","12183"
"Elizabethtown","IN","39.1351","-85.8124","515"
"Greencastle","IN","39.6431","-86.8419","10812.0"
"Wolcott","IN","40.7589","-87.0420","977"
"Altona","IN","41.3521","-85.1524","194"
"Midland","IN","39.1220","-87.1917",""
"Carthage","IN","39.7366","-85.5715","889"
"Coatesville","IN","39.6881","-86.6698","546"
"Urbana","IN","40.8984","-85.7928",""
"Scotland","IN","38.9090","-86.9048",""
"Greenville","IN","38.3717","-85.9847","807"
"Linton","IN","39.0357","-87.1587","5644.0"
"Bruceville","IN","38.7580","-87.4154","475"
"Summitville","IN","40.3361","-85.6435","985"
"Henryville","IN","38.5395","-85.7655",""
"Cynthiana","IN","38.1873","-87.7086","538"
"French Lick","IN","38.5467","-86.6197","1769"
"Fairview Park","IN","39.6821","-87.4142","1330"
"Mellott","IN","40.1639","-87.1489","188"
"Francesville","IN","40.9853","-86.8834","822"
"Lake Station","IN","41.5729","-87.2600","11952"
"Amo","IN","39.6888","-86.6125","418"
"Lawrence","IN","39.8674","-85.9904","47866"
"Wheeler","IN","41.5105","-87.1712",""
"Schererville","IN","41.4870","-87.4444","28701"
"Nabb","IN","38.6056","-85.6327",""
"Kendallville","IN","41.4441","-85.2578","10444.0"
"Fort Branch","IN","38.2462","-87.5735","4419.0"
"Hobart","IN","41.5139","-87.2728","28248"
"Chrisney","IN","38.0097","-87.0315","483"
"New Goshen","IN","39.5830","-87.4646",""
"Homestead","IN","39.1242","-84.8525",""
"Pennville","IN","40.4919","-85.1467","690"
"Montmorenci","IN","40.4704","-87.0354",""
"Birdseye","IN","38.3150","-86.6961","415"
"Lake Hills","IN","41.4642","-87.4461",""
"Rosedale","IN","39.6225","-87.2818","705"
"Cordry Sweetwater Lakes","IN","39.3085","-86.1222",""
"Harlan","IN","41.1966","-84.9245",""
"Franklin","IN","39.4935","-86.0541","24867"
"Boswell","IN","40.5173","-87.3760","759"
"Bicknell","IN","38.7744","-87.3078","3174.0"
"Highland","IN","41.5484","-87.4587","22737"
"Austin","IN","38.7417","-85.8118","4139"
"Greensboro","IN","39.8786","-85.4640","140"
"Cataract","IN","39.4275","-86.8164",""
"Russiaville","IN","40.4185","-86.2731","1097"
"Patoka","IN","38.4012","-87.5875","724"
"Memphis","IN","38.4892","-85.7679",""
"Domestic","IN","40.6117","-85.0886",""
"Tri-Lakes","IN","41.2507","-85.4433",""
"Claypool","IN","41.1306","-85.8826","429"
"Hebron","IN","41.3250","-87.2024","3507.0"
"Merom","IN","39.0560","-87.5673","224"
"New Richmond","IN","40.1944","-86.9774","332"
"Mauckport","IN","38.0257","-86.1996","81"
"Lakeville","IN","41.5287","-86.2743","788"
"Bainbridge","IN","39.7616","-86.8117","745"
"Florence","IN","38.7837","-84.9238",""
"North Crows Nest","IN","39.8661","-86.1623","47"
"Petersburg","IN","38.4919","-87.2810","2331"
"Clarks Hill","IN","40.2472","-86.7245","694"
"Wynnedale","IN","39.8326","-86.2004","239"
"Lake Village","IN","41.1308","-87.4390",""
"Hudson","IN","41.5318","-85.0842","510"
"Union City","IN","40.1994","-84.8204","5295.0"
"Veedersburg","IN","40.1128","-87.2566","2078"
"Wakarusa","IN","41.5336","-86.0140","1819"
"Pittsboro","IN","39.8676","-86.4647","3283"
"Ragsdale","IN","38.7467","-87.3241",""
"Putnamville","IN","39.5742","-86.8653",""
"Ferdinand","IN","38.2265","-86.8626","2201"
"Dunkirk","IN","40.3745","-85.2073","3513.0"
"Aboite","IN","41.0009","-85.3180",""
"Hillsboro","IN","40.1089","-87.1576","517"
"Versailles","IN","39.0640","-85.2565","2108"
"Francisco","IN","38.3332","-87.4478","470"
"Geneva","IN","40.5975","-84.9569","1331"
"Whitehall","IN","39.1742","-86.6844",""
"New Ross","IN","39.9647","-86.7146","344"
"East Enterprise","IN","38.8702","-84.9889",""
"Carefree","IN","38.2517","-86.3514",""
"Trail Creek","IN","41.6963","-86.8555","2012"
"Woodburn","IN","41.1287","-84.8503","1578"
"Shadeland","IN","40.3509","-86.9622","1824"
"Mulberry","IN","40.3458","-86.6674","1239"
"New Paris","IN","41.5005","-85.8248",""
"Andrews","IN","40.8603","-85.6019","1129"
"Mays","IN","39.7437","-85.4300",""
"New Middletown","IN","38.1645","-86.0513","93"
"Galena","IN","38.3513","-85.9372",""
"Knox","IN","41.2910","-86.6210","3213.0"
"Spiceland","IN","39.8374","-85.4378","860"
"Mount Vernon","IN","37.9364","-87.8955","6821.0"
"Freelandville","IN","38.8653","-87.3102",""
"Milton","IN","39.7862","-85.1563","459"
"Advance","IN","39.9954","-86.6204","514"
"Lincoln City","IN","38.1212","-86.9986",""
"Dover Hill","IN","38.7221","-86.8002",""
"Hanna","IN","41.4121","-86.7795",""
"Hillsdale","IN","39.7859","-87.3903",""
"North Liberty","IN","41.5324","-86.4279","1920"
"Milroy","IN","39.4981","-85.4675",""
"Rensselaer","IN","40.9381","-87.1683","6091.0"
"Derby","IN","38.0303","-86.5272",""
"Painted Hills","IN","39.3963","-86.3494",""
"New Castle","IN","39.9190","-85.3697","21949.0"
"Ossian","IN","40.8784","-85.1684","3783.0"
"New Haven","IN","41.0669","-85.0282","15384"
"Fairmount","IN","40.4172","-85.6477","2793.0"
"Worthington","IN","39.1185","-86.9793","1416"
"Switz City","IN","39.0349","-87.0534","288"
"Elwood","IN","40.2743","-85.8372","9204.0"
"Van Bibber Lake","IN","39.7292","-86.9297",""
"Williamsport","IN","40.2884","-87.2922","1824"
"Warsaw","IN","41.2443","-85.8479","32622.0"
"Packwood","IA","41.1327","-92.0825","222"
"Windsor Heights","IA","41.6042","-93.7129","4983"
"Ireton","IA","42.9749","-96.3218","601"
"Castalia","IA","43.1128","-91.6770","166"
"West Branch","IA","41.6627","-91.3406","2359"
"University Park","IA","41.2857","-92.6149","474"
"Le Mars","IA","42.7809","-96.1743","9339.0"
"Arbor Hill","IA","41.3667","-94.3183",""
"Dundee","IA","42.5799","-91.5461","170"
"Wayland","IA","41.1485","-91.6591","952"
"Oakland Acres","IA","41.7204","-92.8211","155"
"Pleasant Hill","IA","41.5857","-93.4998","9750"
"Bayard","IA","41.8520","-94.5578","457"
"Littleport","IA","42.7547","-91.3693",""
"Farley","IA","42.4438","-91.0091","1688"
"Vincent","IA","42.5917","-94.0198","168"
"Allerton","IA","40.7077","-93.3689","502"
"Imogene","IA","40.8790","-95.4275","67"
"Columbia","IA","41.1753","-93.1499",""
"Clutier","IA","42.0793","-92.4036","209"
"Blockton","IA","40.6168","-94.4779","191"
"Ralston","IA","42.0418","-94.6293","75"
"Davenport","IA","41.5558","-90.6052","288233.0"
"Lake City","IA","42.2676","-94.7310","1679"
"Fremont","IA","41.2125","-92.4342","724"
"Jackson Junction","IA","43.1013","-92.0463","55"
"Casey","IA","41.5075","-94.5213","399"
"Alden","IA","42.5106","-93.3806","762"
"Kellogg","IA","41.7181","-92.9071","590"
